idWin	ind	overlapScore	samples	cM	cM.Mb	chrWin	startWin	endWin	winsize
chr1_inv_1	NC1	0.0	982	0.0	0.0	chr1	615746	620746	5000
chr1_inv_10	NC1	0.0	982	0.0	0.0	chr1	660746	665746	5000
chr1_inv_100	NC1	1.0	982	0.10183299389002036	0.2034587293360146	chr1	1110746	1115746	5000
chr1_inv_1000	NC1	0.0	982	0.0	0.0	chr1	5610746	5615746	5000
chr1_inv_10000	NC1	0.0	982	0.0	0.0	chr1	50610746	50615746	5000
chr1_inv_10001	NC1	0.0	982	0.0	0.0	chr1	50615746	50620746	5000
chr1_inv_10002	NC1	0.0	982	0.0	0.0	chr1	50620746	50625746	5000
chr1_inv_10003	NC1	0.0	982	0.0	0.0	chr1	50625746	50630746	5000
chr1_inv_10004	NC1	0.0	982	0.0	0.0	chr1	50630746	50635746	5000
chr1_inv_10005	NC1	0.0	982	0.0	0.0	chr1	50635746	50640746	5000
chr1_inv_10006	NC1	0.0	982	0.0	0.0	chr1	50640746	50645746	5000
chr1_inv_10007	NC1	0.0	982	0.0	0.0	chr1	50645746	50650746	5000
chr1_inv_10008	NC1	0.0	982	0.0	0.0	chr1	50650746	50655746	5000
chr1_inv_10009	NC1	0.0	982	0.0	0.0	chr1	50655746	50660746	5000
chr1_inv_1001	NC1	1.0	982	0.10183299389002036	0.2034587293360146	chr1	5615746	5620746	5000
chr1_inv_10010	NC1	0.0	982	0.0	0.0	chr1	50660746	50665746	5000
chr1_inv_10011	NC1	0.0	982	0.0	0.0	chr1	50665746	50670746	5000
chr1_inv_10012	NC1	0.0	982	0.0	0.0	chr1	50670746	50675746	5000
chr1_inv_10013	NC1	0.0	982	0.0	0.0	chr1	50675746	50680746	5000
chr1_inv_10014	NC1	0.0	982	0.0	0.0	chr1	50680746	50685746	5000
chr1_inv_10015	NC1	0.0	982	0.0	0.0	chr1	50685746	50690746	5000
chr1_inv_10016	NC1	0.0	982	0.0	0.0	chr1	50690746	50695746	5000
chr1_inv_10017	NC1	0.0	982	0.0	0.0	chr1	50695746	50700746	5000
chr1_inv_10018	NC1	0.0	982	0.0	0.0	chr1	50700746	50705746	5000
chr1_inv_10019	NC1	0.0	982	0.0	0.0	chr1	50705746	50710746	5000
chr1_inv_1002	NC1	0.0	982	0.0	0.0	chr1	5620746	5625746	5000
chr1_inv_10020	NC1	0.0	982	0.0	0.0	chr1	50710746	50715746	5000
chr1_inv_10021	NC1	0.0	982	0.0	0.0	chr1	50715746	50720746	5000
chr1_inv_10022	NC1	0.0	982	0.0	0.0	chr1	50720746	50725746	5000
chr1_inv_10023	NC1	0.0	982	0.0	0.0	chr1	50725746	50730746	5000
chr1_inv_10024	NC1	0.0	982	0.0	0.0	chr1	50730746	50735746	5000
chr1_inv_10025	NC1	0.0	982	0.0	0.0	chr1	50735746	50740746	5000
chr1_inv_10026	NC1	0.0	982	0.0	0.0	chr1	50740746	50745746	5000
chr1_inv_10027	NC1	0.0	982	0.0	0.0	chr1	50745746	50750746	5000
chr1_inv_10028	NC1	0.0	982	0.0	0.0	chr1	50750746	50755746	5000
chr1_inv_10029	NC1	0.0	982	0.0	0.0	chr1	50755746	50760746	5000
chr1_inv_1003	NC1	0.0	982	0.0	0.0	chr1	5625746	5630746	5000
chr1_inv_10030	NC1	0.0	982	0.0	0.0	chr1	50760746	50765746	5000
chr1_inv_10031	NC1	0.0	982	0.0	0.0	chr1	50765746	50770746	5000
chr1_inv_10032	NC1	0.0	982	0.0	0.0	chr1	50770746	50775746	5000
chr1_inv_10033	NC1	0.0	982	0.0	0.0	chr1	50775746	50780746	5000
chr1_inv_10034	NC1	0.0	982	0.0	0.0	chr1	50780746	50785746	5000
chr1_inv_10035	NC1	0.0	982	0.0	0.0	chr1	50785746	50790746	5000
chr1_inv_10036	NC1	0.0	982	0.0	0.0	chr1	50790746	50795746	5000
chr1_inv_10037	NC1	0.0	982	0.0	0.0	chr1	50795746	50800746	5000
chr1_inv_10038	NC1	0.0	982	0.0	0.0	chr1	50800746	50805746	5000
chr1_inv_10039	NC1	0.0	982	0.0	0.0	chr1	50805746	50810746	5000
chr1_inv_1004	NC1	0.0	982	0.0	0.0	chr1	5630746	5635746	5000
