idWin	ind	overlapScore	samples	cM	cM.Mb	chrWin	startWin	endWin	winsize
chr1_inv_1	NC1	5.090111959877822	982	0.5183413401097579	0.012891595577511766	chr1	615746	1015746	400000
chr1_inv_10	NC1	9.140974604035067	982	0.9308528110015344	0.02305603658902547	chr1	4215746	4615746	400000
chr1_inv_100	NC1	2.8856275429843596	982	0.2938520919536008	0.0073247572635412594	chr1	40215746	40615746	400000
chr1_inv_101	NC1	3.0211149181333155	982	0.3076491769993193	0.007667615877035988	chr1	40615746	41015746	400000
chr1_inv_102	NC1	1.8005159660374035	982	0.18335193136837102	0.004575404065301492	chr1	41015746	41415746	400000
chr1_inv_103	NC1	2.3440389874797565	982	0.23870050788999558	0.005953290854874005	chr1	41415746	41815746	400000
chr1_inv_104	NC1	2.399999212476035	982	0.24439910514012578	0.0060950691984590355	chr1	41815746	42215746	400000
chr1_inv_105	NC1	0.447438804354027	982	0.04556403302994165	0.0011385819630937988	chr1	42215746	42615746	400000
chr1_inv_106	NC1	0.925357022642963	982	0.0942318760328883	0.00235357838312647	chr1	42615746	43015746	400000
chr1_inv_107	NC1	1.7507398344646745	982	0.17828307886605646	0.004449140193689277	chr1	43015746	43415746	400000
chr1_inv_108	NC1	1.2403447405092765	982	0.12630801838180006	0.0031537153870185575	chr1	43415746	43815746	400000
chr1_inv_109	NC1	5.104353473717087	982	0.5197915961015362	0.012927477534648985	chr1	43815746	44215746	400000
chr1_inv_11	NC1	8.794403921048605	982	0.8955604807585138	0.02218969664251183	chr1	4615746	5015746	400000
chr1_inv_110	NC1	1.0859170122270236	982	0.11058218047118368	0.002761499659616612	chr1	44215746	44615746	400000
chr1_inv_111	NC1	1.3480594632335396	982	0.13727693108284517	0.0034272163467909122	chr1	44615746	45015746	400000
chr1_inv_112	NC1	0.429838520323069	982	0.043771743413754484	0.0010938147337082038	chr1	45015746	45415746	400000
chr1_inv_113	NC1	0.4413999658679841	982	0.044949080027289624	0.0011232220470594467	chr1	45415746	45815746	400000
chr1_inv_114	NC1	0.41232724895429684	982	0.041988518223451815	0.0010492723200235254	chr1	45815746	46215746	400000
chr1_inv_115	NC1	2.042698201377075	982	0.2080140734599873	0.005189549358452228	chr1	46215746	46615746	400000
chr1_inv_116	NC1	1.7206468544837081	982	0.1752186206195222	0.004372799082195539	chr1	46615746	47015746	400000
chr1_inv_117	NC1	1.8171365907705286	982	0.18504445934526767	0.004617561671202974	chr1	47015746	47415746	400000
chr1_inv_118	NC1	4.467543400071982	982	0.4549433197629309	0.011321996216983876	chr1	47415746	47815746	400000
chr1_inv_119	NC1	4.861565423294962	982	0.4950677620463302	0.012315622757962386	chr1	47815746	48215746	400000
chr1_inv_12	NC1	13.837351992806898	982	1.409098980937566	0.03473571495363634	chr1	5015746	5415746	400000
chr1_inv_120	NC1	4.265916092536942	982	0.43441100738665406	0.01081323328919373	chr1	48215746	48615746	400000
chr1_inv_121	NC1	2.423514946634727	982	0.2467937827530272	0.0061546427976594265	chr1	48615746	49015746	400000
chr1_inv_122	NC1	0.000615165490502043	982	6.264414363564593e-05	1.566102609817932e-06	chr1	49015746	49415746	400000
chr1_inv_123	NC1	0.10717168824077405	982	0.010913613873805912	0.000272810572269494	chr1	49415746	49815746	400000
chr1_inv_124	NC1	1.2900321406954702	982	0.13136783510137173	0.00327988527649814	chr1	49815746	50215746	400000
chr1_inv_125	NC1	1.95580334250422	982	0.19916530982731365	0.004969229194512481	chr1	50215746	50615746	400000
chr1_inv_126	NC1	0.440714731935849	982	0.04487930060446527	0.0011214791278282843	chr1	50615746	51015746	400000
chr1_inv_127	NC1	1.587104684753171	982	0.16161962166529237	0.004033967346507156	chr1	51015746	51415746	400000
chr1_inv_128	NC1	3.18330743976504	982	0.3241657270636497	0.008077929004109974	chr1	51415746	51815746	400000
chr1_inv_129	NC1	2.3361716060248026	982	0.23789934888236278	0.005933357110634446	chr1	51815746	52215746	400000
chr1_inv_13	NC1	9.322632340311603	982	0.9493515621498577	0.023509891247446152	chr1	5415746	5815746	400000
chr1_inv_130	NC1	1.6167327312065605	982	0.16463673433875362	0.004109149476311247	chr1	52215746	52615746	400000
chr1_inv_131	NC1	4.164739186347716	982	0.42410786011687535	0.010557856503207452	chr1	52615746	53015746	400000
chr1_inv_132	NC1	2.904444904356275	982	0.29576832019921334	0.0073723813389545145	chr1	53015746	53415746	400000
chr1_inv_133	NC1	1.4131623786796201	982	0.1439065558736884	0.0035924915860224838	chr1	53415746	53815746	400000
chr1_inv_134	NC1	2.3660826032540676	982	0.24094527528045495	0.00600914151084514	chr1	53815746	54215746	400000
chr1_inv_135	NC1	9.022467223384698	982	0.9187848496318429	0.02275986660171911	chr1	54215746	54615746	400000
chr1_inv_136	NC1	3.6507765082770423	982	0.37176950186120594	0.009259769885641284	chr1	54615746	55015746	400000
chr1_inv_137	NC1	3.208838518389452	982	0.326765633237215	0.00814250494237112	chr1	55015746	55415746	400000
chr1_inv_138	NC1	1.7518351466947415	982	0.17839461778968854	0.004451918738634791	chr1	55415746	55815746	400000
chr1_inv_139	NC1	2.050324237046997	982	0.20879065550376752	0.005208883157186567	chr1	55815746	56215746	400000
chr1_inv_14	NC1	4.016301948818477	982	0.4089920518145088	0.010183096461192781	chr1	5815746	6215746	400000
chr1_inv_140	NC1	10.093610667730472	982	1.0278625934552417	0.02543424009241388	chr1	56215746	56615746	400000
