idWin	ind	overlapScore	samples	cM	cM.Mb	chrWin	startWin	endWin	winsize
chr1_inv_1	NC1	0.0	982	0.0	0.0	chr1	615746	765746	150000
chr1_inv_10	NC1	6.0	982	0.6109979633401221	0.04048532922283132	chr1	1965746	2115746	150000
chr1_inv_100	NC1	1.0	982	0.10183299389002036	0.00678195764453382	chr1	15465746	15615746	150000
chr1_inv_1000	NC1	0.0	982	0.0	0.0	chr1	150465746	150615746	150000
chr1_inv_1001	NC1	0.0	982	0.0	0.0	chr1	150615746	150765746	150000
chr1_inv_1002	NC1	0.0	982	0.0	0.0	chr1	150765746	150915746	150000
chr1_inv_1003	NC1	1.0	982	0.10183299389002036	0.00678195764453382	chr1	150915746	151065746	150000
chr1_inv_1004	NC1	2.0	982	0.20366598778004072	0.013550116804219952	chr1	151065746	151215746	150000
chr1_inv_1005	NC1	0.0	982	0.0	0.0	chr1	151215746	151365746	150000
chr1_inv_1006	NC1	1.0	982	0.10183299389002036	0.00678195764453382	chr1	151365746	151515746	150000
chr1_inv_1007	NC1	0.0	982	0.0	0.0	chr1	151515746	151665746	150000
chr1_inv_1008	NC1	0.0	982	0.0	0.0	chr1	151665746	151815746	150000
chr1_inv_1009	NC1	0.0	982	0.0	0.0	chr1	151815746	151965746	150000
chr1_inv_101	NC1	0.0	982	0.0	0.0	chr1	15615746	15765746	150000
chr1_inv_1010	NC1	0.0	982	0.0	0.0	chr1	151965746	152115746	150000
chr1_inv_1011	NC1	0.0	982	0.0	0.0	chr1	152115746	152265746	150000
chr1_inv_1012	NC1	0.0	982	0.0	0.0	chr1	152265746	152415746	150000
chr1_inv_1013	NC1	1.0	982	0.10183299389002036	0.00678195764453382	chr1	152415746	152565746	150000
chr1_inv_1014	NC1	0.0	982	0.0	0.0	chr1	152565746	152715746	150000
chr1_inv_1015	NC1	0.0	982	0.0	0.0	chr1	152715746	152865746	150000
chr1_inv_1016	NC1	1.0	982	0.10183299389002036	0.00678195764453382	chr1	152865746	153015746	150000
chr1_inv_1017	NC1	2.0	982	0.20366598778004072	0.013550116804219952	chr1	153015746	153165746	150000
chr1_inv_1018	NC1	4.0	982	0.40733197556008144	0.027045151908816994	chr1	153165746	153315746	150000
chr1_inv_1019	NC1	1.0	982	0.10183299389002036	0.00678195764453382	chr1	153315746	153465746	150000
chr1_inv_102	NC1	1.0	982	0.10183299389002036	0.00678195764453382	chr1	15765746	15915746	150000
chr1_inv_1020	NC1	1.0	982	0.10183299389002036	0.00678195764453382	chr1	153465746	153615746	150000
chr1_inv_1021	NC1	0.0	982	0.0	0.0	chr1	153615746	153765746	150000
chr1_inv_1022	NC1	0.0	982	0.0	0.0	chr1	153765746	153915746	150000
chr1_inv_1023	NC1	0.0	982	0.0	0.0	chr1	153915746	154065746	150000
chr1_inv_1024	NC1	0.0	982	0.0	0.0	chr1	154065746	154215746	150000
chr1_inv_1025	NC1	1.0	982	0.10183299389002036	0.00678195764453382	chr1	154215746	154365746	150000
chr1_inv_1026	NC1	1.0	982	0.10183299389002036	0.00678195764453382	chr1	154365746	154515746	150000
chr1_inv_1027	NC1	1.0	982	0.10183299389002036	0.00678195764453382	chr1	154515746	154665746	150000
