idWin	ind	overlapScore	samples	cM	cM.Mb	chrWin	startWin	endWin	winsize
chr1_inv_1	NC1	0.0	982	0.0	0.0	chr1	615746	695746	80000
chr1_inv_10	NC1	1.6056901710349214	982	0.1635122373762649	0.020405645758422852	chr1	1335746	1415746	80000
chr1_inv_100	NC1	0.18412211654293406	982	0.01874970636893422	0.002343273911679239	chr1	8535746	8615746	80000
chr1_inv_1000	NC1	0.0	982	0.0	0.0	chr1	80535746	80615746	80000
chr1_inv_1001	NC1	0.00518763270568123	982	0.0005282721696213065	6.603367236485136e-05	chr1	80615746	80695746	80000
chr1_inv_1002	NC1	0.022051573669208204	982	0.002245577766721813	0.00028069091766030896	chr1	80695746	80775746	80000
chr1_inv_1003	NC1	0.05346998355780114	982	0.005445008508941053	0.0006805890048158791	chr1	80775746	80855746	80000
chr1_inv_1004	NC1	0.07257059344866743	982	0.007390080799253303	0.0009236918366517521	chr1	80855746	80935746	80000
chr1_inv_1005	NC1	0.07257059344866743	982	0.007390080799253303	0.0009236918366517521	chr1	80935746	81015746	80000
chr1_inv_1006	NC1	0.11541318682485989	982	0.011752870348763735	0.0014689361446711124	chr1	81015746	81095746	80000
chr1_inv_1007	NC1	0.306029313569599	982	0.031163881218900104	0.003894271420173956	chr1	81095746	81175746	80000
chr1_inv_1008	NC1	0.6630645784996008	982	0.06752185117103877	0.008434534960412299	chr1	81175746	81255746	80000
chr1_inv_1009	NC1	1.4015687638684247	982	0.1427259433674567	0.01781530376356935	chr1	81255746	81335746	80000
chr1_inv_101	NC1	0.23956876066659288	982	0.024396004141200904	0.0030487566823597656	chr1	8615746	8695746	80000
chr1_inv_1010	NC1	0.8534545983407715	982	0.08690983689824557	0.010854293430698908	chr1	81335746	81415746	80000
chr1_inv_1011	NC1	0.0958931195887485	982	0.009765083461176017	0.0012205162443379436	chr1	81415746	81495746	80000
chr1_inv_1012	NC1	0.07257059344866743	982	0.007390080799253303	0.0009236918366517521	chr1	81495746	81575746	80000
chr1_inv_1013	NC1	1.3271233740240744	982	0.13514494643829678	0.016870308664447553	chr1	81575746	81655746	80000
chr1_inv_1014	NC1	2.57238120839139	982	0.26195327987692363	0.03265853518015088	chr1	81655746	81735746	80000
chr1_inv_1015	NC1	2.057415818015294	982	0.20951281242518266	0.02613430858883839	chr1	81735746	81815746	80000
chr1_inv_1016	NC1	0.7222429716995907	982	0.07354816412419458	0.009186762164135193	chr1	81815746	81895746	80000
chr1_inv_1017	NC1	0.6119962499807522	982	0.06232141038500532	0.007785323366871211	chr1	81895746	81975746	80000
chr1_inv_1018	NC1	0.7892853114937562	982	0.0803752863028265	0.01003883987979945	chr1	81975746	82055746	80000
chr1_inv_1019	NC1	0.8791554724263386	982	0.0895270338519693	0.011180866346309493	chr1	82055746	82135746	80000
chr1_inv_102	NC1	0.23956876066659288	982	0.024396004141200904	0.0030487566823597656	chr1	8695746	8775746	80000
chr1_inv_1020	NC1	0.1563031391378543	982	0.01591681661281612	0.001989285428889015	chr1	82135746	82215746	80000
chr1_inv_1021	NC1	0.1563031391378543	982	0.01591681661281612	0.001989285428889015	chr1	82215746	82295746	80000
chr1_inv_1022	NC1	0.1563031391378543	982	0.01591681661281612	0.001989285428889015	chr1	82295746	82375746	80000
chr1_inv_1023	NC1	0.11450433366007699	982	0.011660319109987475	0.0014573699481566782	chr1	82375746	82455746	80000
chr1_inv_1024	NC1	0.5584153165626163	982	0.0568651035196147	0.007104097421862382	chr1	82455746	82535746	80000
chr1_inv_1025	NC1	1.5257314777006825	982	0.15536980424650534	0.019391082041394364	chr1	82535746	82615746	80000
chr1_inv_1026	NC1	1.3721066720864583	982	0.1397257303550365	0.01744133491139027	chr1	82615746	82695746	80000
chr1_inv_1027	NC1	0.7598080720505908	982	0.07737353075871596	0.009664211874346046	chr1	82695746	82775746	80000
chr1_inv_1028	NC1	0.1076598952984217	982	0.010963329460124408	0.0013702659502547176	chr1	82775746	82855746	80000
chr1_inv_1029	NC1	0.022051573669208204	982	0.002245577766721813	0.00028069091766030896	chr1	82855746	82935746	80000
chr1_inv_103	NC1	0.23956876066659288	982	0.024396004141200904	0.0030487566823597656	chr1	8775746	8855746	80000
chr1_inv_1030	NC1	0.6798024052727498	982	0.06922631418256109	0.008647301683244873	chr1	82935746	83015746	80000
chr1_inv_1031	NC1	1.076828194679326	982	0.10965663896938145	0.013692060130186812	chr1	83015746	83095746	80000
chr1_inv_1032	NC1	0.3095241210555488	982	0.03151976792826362	0.003938729382235023	chr1	83095746	83175746	80000
chr1_inv_1033	NC1	0.022051573669208204	982	0.002245577766721813	0.00028069091766030896	chr1	83175746	83255746	80000
chr1_inv_1034	NC1	0.15205772766387474	982	0.015484493652125737	0.001935262025522938	chr1	83255746	83335746	80000
chr1_inv_1035	NC1	0.2633846978471672	982	0.026821252326595442	0.003351757477121353	chr1	83335746	83415746	80000
chr1_inv_1036	NC1	0.2633846978471672	982	0.026821252326595442	0.003351757477121353	chr1	83415746	83495746	80000
chr1_inv_1037	NC1	0.2633846978471672	982	0.026821252326595442	0.003351757477121353	chr1	83495746	83575746	80000
chr1_inv_1038	NC1	0.16804604714066454	982	0.017112632091717365	0.0021387130005004473	chr1	83575746	83655746	80000
chr1_inv_1039	NC1	0.8812518261898736	982	0.08974051183196269	0.011207503299569266	chr1	83655746	83735746	80000
chr1_inv_104	NC1	1.114119505253595	982	0.11345412477124185	0.014165687961163048	chr1	8855746	8935746	80000
chr1_inv_1040	NC1	0.5393992320790897	982	0.05492863870459162	0.00686230977457597	chr1	83735746	83815746	80000
chr1_inv_1041	NC1	0.36011396051675415	982	0.036671482741013665	0.004582254756457793	chr1	83815746	83895746	80000
chr1_inv_1042	NC1	0.36011396051675415	982	0.036671482741013665	0.004582254756457793	chr1	83895746	83975746	80000
chr1_inv_1043	NC1	0.2287173291353558	982	0.023290970380382466	0.002910693316197921	chr1	83975746	84055746	80000
chr1_inv_1044	NC1	0.4191920192265806	982	0.04268757833264568	0.005333670152983527	chr1	84055746	84135746	80000
chr1_inv_1045	NC1	0.7458077775681746	982	0.07594783885622959	0.009486273413465696	chr1	84135746	84215746	80000
chr1_inv_1046	NC1	0.7458077775681746	982	0.07594783885622959	0.009486273413465696	chr1	84215746	84295746	80000
chr1_inv_1047	NC1	0.3099251381854751	982	0.0315606047032052	0.0039438307601197264	chr1	84295746	84375746	80000
chr1_inv_1048	NC1	0.4127366596389395	982	0.04203020973919955	0.005251568662839601	chr1	84375746	84455746	80000
chr1_inv_1049	NC1	0.5519487984041921	982	0.05620659861549817	0.0070218773290851855	chr1	84455746	84535746	80000
chr1_inv_105	NC1	3.5248108843814205	982	0.35894204525269047	0.044707091108406316	chr1	8935746	9015746	80000
chr1_inv_1050	NC1	0.7594487132810662	982	0.07733693617933465	0.009659644623407487	chr1	84535746	84615746	80000
chr1_inv_1051	NC1	0.7594487132810662	982	0.07733693617933465	0.009659644623407487	chr1	84615746	84695746	80000
chr1_inv_1052	NC1	0.8657798431965851	982	0.08816495348234063	0.011010908569925731	chr1	84695746	84775746	80000
chr1_inv_1053	NC1	1.0783675492259939	982	0.10981339605152687	0.0137116118082585	chr1	84775746	84855746	80000
chr1_inv_1054	NC1	4.920968606970944	982	0.5011169660866541	0.062326769034761614	chr1	84855746	84935746	80000
chr1_inv_1055	NC1	2.0508451854832157	982	0.20884370524269	0.026051019366805928	chr1	84935746	85015746	80000
chr1_inv_1056	NC1	0.2369618441837551	982	0.02413053403093229	0.0030155890176013223	chr1	85015746	85095746	80000
chr1_inv_1057	NC1	0.18214441484067742	982	0.01854831108357204	0.0023181088888143964	chr1	85095746	85175746	80000
chr1_inv_1058	NC1	0.18214441484067742	982	0.01854831108357204	0.0023181088888143964	chr1	85175746	85255746	80000
chr1_inv_1059	NC1	0.21685639517625507	982	0.022083135964995424	0.0027597825042399715	chr1	85255746	85335746	80000
chr1_inv_106	NC1	3.792082827414841	982	0.3861591473945866	0.04808397375385756	chr1	9015746	9095746	80000
chr1_inv_1060	NC1	0.8516053616593489	982	0.08672152359056505	0.010830795103146384	chr1	85335746	85415746	80000
chr1_inv_1061	NC1	1.6389859189164397	982	0.16690284306684722	0.020828073396755853	chr1	85415746	85495746	80000
chr1_inv_1062	NC1	2.517751166857535	982	0.25639013919119497	0.03196673779000264	chr1	85495746	85575746	80000
chr1_inv_1063	NC1	0.9633792695874124	982	0.09810379527366725	0.01225095183025604	chr1	85575746	85655746	80000
chr1_inv_1064	NC1	0.5313148643467268	982	0.05410538333469723	0.006759514995745286	chr1	85655746	85735746	80000
chr1_inv_1065	NC1	0.20714794756330485	982	0.02109449567854428	0.0026362558158465887	chr1	85735746	85815746	80000
chr1_inv_1066	NC1	0.20714794756330485	982	0.02109449567854428	0.0026362558158465887	chr1	85815746	85895746	80000
chr1_inv_1067	NC1	0.3030147524315569	982	0.030856899432948767	0.0038559224886138	chr1	85895746	85975746	80000
chr1_inv_1068	NC1	1.5202221734004846	982	0.15480877529536502	0.019321170609447325	chr1	85975746	86055746	80000
chr1_inv_1069	NC1	0.3724558258877488	982	0.03792829184192961	0.004739238740684992	chr1	86055746	86135746	80000
