idWin	ind	overlapScore	samples	cM	cM.Mb	chrWin	startWin	endWin	winsize
chr1_inv_1	NC1	0.0	982	0.0	0.0	chr1	615746	885746	270000
chr1_inv_10	NC1	21.54732470999539	982	2.1942285855392454	0.07951032702492661	chr1	3045746	3315746	270000
chr1_inv_100	NC1	0.34508895586802424	982	0.03514144153442202	0.0013010776006633978	chr1	27345746	27615746	270000
chr1_inv_101	NC1	0.33405175080234284	982	0.034017489898405584	0.0012594785417068348	chr1	27615746	27885746	270000
chr1_inv_102	NC1	1.0624901504263367	982	0.10819655299657197	0.004002947127787379	chr1	27885746	28155746	270000
chr1_inv_103	NC1	1.1253416914207812	982	0.11459691358663761	0.0042394699752732225	chr1	28155746	28425746	270000
chr1_inv_104	NC1	1.1625796717689252	982	0.11838896861190686	0.004379589618140971	chr1	28425746	28695746	270000
chr1_inv_105	NC1	1.0821224050089504	982	0.11019576425753058	0.004076830457471286	chr1	28695746	28965746	270000
chr1_inv_106	NC1	0.0	982	0.0	0.0	chr1	28965746	29235746	270000
chr1_inv_107	NC1	0.0	982	0.0	0.0	chr1	29235746	29505746	270000
chr1_inv_108	NC1	1.343862834626675	982	0.13684957582756366	0.005061572907635767	chr1	29505746	29775746	270000
chr1_inv_109	NC1	1.6561371653733248	982	0.16864940584249744	0.006235751820031859	chr1	29775746	30045746	270000
chr1_inv_11	NC1	16.434422700801726	982	1.673566466476754	0.060958078256386605	chr1	3315746	3585746	270000
chr1_inv_110	NC1	3.173350748847589	982	0.3231518074182881	0.011929991948214955	chr1	30045746	30315746	270000
chr1_inv_111	NC1	0.790726824382501	982	0.08052207987601842	0.002979899133870312	chr1	30315746	30585746	270000
chr1_inv_112	NC1	3.321480286584474	982	0.33823628172957987	0.01248499330557838	chr1	30585746	30855746	270000
chr1_inv_113	NC1	0.878996627214238	982	0.089510858168456	0.003312251260061282	chr1	30855746	31125746	270000
chr1_inv_114	NC1	0.2688963301829709	982	0.02738251834857137	0.0010138896923717468	chr1	31125746	31395746	270000
chr1_inv_115	NC1	1.1338909316451455	982	0.1154675083141696	0.004271640127164374	chr1	31395746	31665746	270000
chr1_inv_116	NC1	1.16037711947119	982	0.11816467611722914	0.004371302116301862	chr1	31665746	31935746	270000
chr1_inv_117	NC1	1.0509547284757859	982	0.10702186644356271	0.003959533752610921	chr1	31935746	32205746	270000
chr1_inv_118	NC1	1.4468187317253896	982	0.1473338830677586	0.005448778644231063	chr1	32205746	32475746	270000
chr1_inv_119	NC1	1.2589565207353717	982	0.12820331168384638	0.004742188562221565	chr1	32475746	32745746	270000
chr1_inv_12	NC1	20.996728919284433	982	2.1381597677479056	0.0775217503815046	chr1	3585746	3855746	270000
chr1_inv_120	NC1	0.4512638448441573	982	0.04595354835480217	0.00170120139024732	chr1	32745746	33015746	270000
chr1_inv_121	NC1	0.27469108082401483	982	0.02797261515519499	0.0010357330348955943	chr1	33015746	33285746	270000
chr1_inv_122	NC1	0.8276879549888384	982	0.08428594246322184	0.003119071894960548	chr1	33285746	33555746	270000
chr1_inv_123	NC1	2.840841669439429	982	0.28929141236654066	0.010683560328366436	chr1	33555746	33825746	270000
chr1_inv_124	NC1	3.108405572734879	982	0.3165382456960162	0.01168660711647114	chr1	33825746	34095746	270000
chr1_inv_125	NC1	1.2676243538939553	982	0.12908598308492417	0.004774796091892184	chr1	34095746	34365746	270000
chr1_inv_126	NC1	2.1357063839104495	982	0.2174853751436303	0.00803752078950991	chr1	34365746	34635746	270000
chr1_inv_127	NC1	1.8668477201613236	982	0.19010669248078652	0.007027620168070175	chr1	34635746	34905746	270000
chr1_inv_128	NC1	1.111430828446002	982	0.113180328762322	0.004187123240513208	chr1	34905746	35175746	270000
chr1_inv_129	NC1	1.1165090968129983	982	0.1136974640339102	0.0042062329937144595	chr1	35175746	35445746	270000
