idWin	ind	overlapScore	samples	cM	cM.Mb	chrWin	startWin	endWin	winsize
chr1_inv_1	NC1	0.0	982	0.0	0.0	chr1	615746	845746	230000
chr1_inv_10	NC1	2.817573795888293	982	0.286921975141374	0.012439143712834706	chr1	2685746	2915746	230000
chr1_inv_100	NC1	3.6789346204434543	982	0.37463692672540266	0.016227691187987336	chr1	23385746	23615746	230000
chr1_inv_1000	NC1	2.561746188111116	982	0.26087028392170225	0.011312649255140266	chr1	230385746	230615746	230000
chr1_inv_1001	NC1	3.5448727874242327	982	0.3609850089026713	0.015638479890670142	chr1	230615746	230845746	230000
chr1_inv_1002	NC1	1.1101197674751317	982	0.11304681949848591	0.0049095269531666515	chr1	230845746	231075746	230000
chr1_inv_1003	NC1	3.830862290067338	982	0.39010817617793664	0.0168952296726245	chr1	231075746	231305746	230000
chr1_inv_1004	NC1	2.500788408155599	982	0.25466277068794285	0.011044145176729483	chr1	231305746	231535746	230000
chr1_inv_1005	NC1	3.6553895311181948	982	0.37223925978800354	0.01612422049051446	chr1	231535746	231765746	230000
chr1_inv_1006	NC1	8.925818554494297	982	0.9089428263232481	0.039162212703946556	chr1	231765746	231995746	230000
chr1_inv_1007	NC1	3.4009569636462413	982	0.34632962969920994	0.015005780527617718	chr1	231995746	232225746	230000
chr1_inv_1008	NC1	6.938680264117236	982	0.7065865849406554	0.030505103230915355	chr1	232225746	232455746	230000
chr1_inv_1009	NC1	1.6095252847510408	982	0.16390277848788604	0.007114540459990864	chr1	232455746	232685746	230000
chr1_inv_101	NC1	2.687405340946923	982	0.2736665316646561	0.011866041846902502	chr1	23615746	23845746	230000
chr1_inv_1010	NC1	1.4873997974823607	982	0.15146637448903877	0.006575529797873656	chr1	232685746	232915746	230000
chr1_inv_1011	NC1	3.617745335572812	982	0.36840583865303583	0.01595877988298353	chr1	232915746	233145746	230000
chr1_inv_1012	NC1	3.8306305081231518	982	0.39008457312863054	0.01689421142842781	chr1	233145746	233375746	230000
chr1_inv_1013	NC1	2.076528861338132	982	0.21145915084909697	0.009174462209467276	chr1	233375746	233605746	230000
chr1_inv_1014	NC1	7.021890993312657	982	0.7150601826183969	0.03086831998341834	chr1	233605746	233835746	230000
chr1_inv_1015	NC1	0.9347952670297484	982	0.09519300071586032	0.004134888744437063	chr1	233835746	234065746	230000
chr1_inv_1016	NC1	2.9228695338989494	982	0.2976445553868584	0.012902625560620596	chr1	234065746	234295746	230000
chr1_inv_1017	NC1	11.395128003967923	982	1.1604000004040655	0.04987122976645067	chr1	234295746	234525746	230000
chr1_inv_1018	NC1	3.454079077731848	982	0.3517392136183145	0.015239343692844456	chr1	234525746	234755746	230000
chr1_inv_1019	NC1	3.248984285486553	982	0.3308537968927243	0.014337459347762257	chr1	234755746	234985746	230000
chr1_inv_102	NC1	3.133255183105431	982	0.31906875591705003	0.013828385620590801	chr1	23845746	24075746	230000
chr1_inv_1020	NC1	2.12197126851257	982	0.2160866872212393	0.009374801068990767	chr1	234985746	235215746	230000
chr1_inv_1021	NC1	1.3623997315986862	982	0.1387372435436544	0.006023693096548198	chr1	235215746	235445746	230000
chr1_inv_1022	NC1	2.3135735616106383	982	0.2355981223636088	0.010219301234770902	chr1	235445746	235675746	230000
chr1_inv_1023	NC1	2.1047655064040387	982	0.21433457295356811	0.009298949373241229	chr1	235675746	235905746	230000
chr1_inv_1024	NC1	4.551443618955484	982	0.46348713023986604	0.0200585021500149	chr1	235905746	236135746	230000
chr1_inv_1025	NC1	4.147251846194077	982	0.4223270719138572	0.018284716588075404	chr1	236135746	236365746	230000
chr1_inv_1026	NC1	11.337580067386126	982	1.1545397217297482	0.0496222656378587	chr1	236365746	236595746	230000
chr1_inv_1027	NC1	1.1279038513894863	982	0.114857826007076	0.004988087120140061	chr1	236595746	236825746	230000
chr1_inv_1028	NC1	5.520865139933475	982	0.5622062260624721	0.02430683830797282	chr1	236825746	237055746	230000
chr1_inv_1029	NC1	3.779924840026114	982	0.38492106313911545	0.01667144416027835	chr1	237055746	237285746	230000
chr1_inv_103	NC1	3.6015533156353516	982	0.3667569567856774	0.015887614476439955	chr1	24075746	24305746	230000
chr1_inv_1030	NC1	4.449956711191033	982	0.4531524145815717	0.019613266652698438	chr1	237285746	237515746	230000
chr1_inv_1031	NC1	1.7032855636348634	982	0.17345066839458892	0.007528268027617615	chr1	237515746	237745746	230000
chr1_inv_1032	NC1	2.5965699076807685	982	0.26441648754386643	0.01146602424311242	chr1	237745746	237975746	230000
chr1_inv_1033	NC1	0.33009973957043937	982	0.03361504476277387	0.0014610325035770686	chr1	237975746	238205746	230000
chr1_inv_1034	NC1	4.173531063550813	982	0.4250031632943802	0.01840008666834333	chr1	238205746	238435746	230000
chr1_inv_1035	NC1	1.810401853927514	982	0.1843586409294821	0.008000833791012114	chr1	238435746	238665746	230000
chr1_inv_1036	NC1	0.503582119293248	982	0.05128127487711283	0.002228477659730622	chr1	238665746	238895746	230000
chr1_inv_1037	NC1	2.9764945437520423	982	0.30310535068758065	0.013138629383399722	chr1	238895746	239125746	230000
chr1_inv_1038	NC1	5.5510764415470195	982	0.5652827333550936	0.024439099822225377	chr1	239125746	239355746	230000
chr1_inv_1039	NC1	3.0000477203439604	982	0.30550384117555607	0.013242278834934874	chr1	239355746	239585746	230000
chr1_inv_104	NC1	1.4764790426535126	982	0.15035428132927825	0.006527323637301149	chr1	24305746	24535746	230000
chr1_inv_1040	NC1	4.562321352482632	982	0.46459484241167337	0.020106218639286313	chr1	239585746	239815746	230000
chr1_inv_1041	NC1	4.981036066891718	982	0.5072338153657554	0.021942157921421988	chr1	239815746	240045746	230000
chr1_inv_1042	NC1	4.3387871988141535	982	0.44183169030694025	0.01912544675446968	chr1	240045746	240275746	230000
chr1_inv_1043	NC1	2.879423914488985	982	0.29322035789093537	0.012711402363061017	chr1	240275746	240505746	230000
chr1_inv_1044	NC1	10.385511257913649	982	1.0575877044718585	0.04549918399581115	chr1	240505746	240735746	230000
chr1_inv_1045	NC1	2.6902719201926812	982	0.2739584440114746	0.011878664374339308	chr1	240735746	240965746	230000
chr1_inv_1046	NC1	3.06048371760656	982	0.31165821971553564	0.013508214183648833	chr1	240965746	241195746	230000
chr1_inv_1047	NC1	4.953083825409206	982	0.5043873549296544	0.021819644434449496	chr1	241195746	241425746	230000
chr1_inv_1048	NC1	6.592281781346956	982	0.6713117903611971	0.02899240419633645	chr1	241425746	241655746	230000
chr1_inv_1049	NC1	10.982762748736114	982	1.118407611887588	0.04808660868499765	chr1	241655746	241885746	230000
chr1_inv_105	NC1	0.7982461510686024	982	0.08128779542450126	0.0035313806157170587	chr1	24535746	24765746	230000
chr1_inv_1050	NC1	6.79280851894909	982	0.691732028406221	0.02986822114109437	chr1	241885746	242115746	230000
chr1_inv_1051	NC1	6.685926360829044	982	0.6808478982514301	0.029401449080778755	chr1	242115746	242345746	230000
chr1_inv_1052	NC1	2.72831217830809	982	0.2778321973837159	0.012046161645163535	chr1	242345746	242575746	230000
chr1_inv_1053	NC1	2.7593645036762506	982	0.2809943486432027	0.012182880323531174	chr1	242575746	242805746	230000
chr1_inv_1054	NC1	2.4817101312059533	982	0.25271997262789747	0.010960103193979161	chr1	242805746	243035746	230000
chr1_inv_1055	NC1	2.744898630805021	982	0.279521245499493	0.012119190355332994	chr1	243035746	243265746	230000
chr1_inv_1056	NC1	2.744898630805021	982	0.279521245499493	0.012119190355332994	chr1	243265746	243495746	230000
chr1_inv_1057	NC1	2.744898630805021	982	0.279521245499493	0.012119190355332994	chr1	243495746	243725746	230000
chr1_inv_1058	NC1	2.807616092756766	982	0.2859079524192226	0.01239530759537412	chr1	243725746	243955746	230000
chr1_inv_1059	NC1	10.734381766861251	982	1.0931142328779277	0.0470109499630191	chr1	243955746	244185746	230000
