idWin	ind	overlapScore	samples	cM	cM.Mb	chrWin	startWin	endWin	winsize
chr1_inv_1	NC1	0.0	982	0.0	0.0	chr1	615746	875746	260000
chr1_inv_10	NC1	17.0	982	1.7311608961303464	0.06544363918882096	chr1	2955746	3215746	260000
chr1_inv_100	NC1	1.0	982	0.10183299389002036	0.003912667871846435	chr1	26355746	26615746	260000
chr1_inv_101	NC1	0.0	982	0.0	0.0	chr1	26615746	26875746	260000
chr1_inv_102	NC1	4.0	982	0.40733197556008144	0.015602972255086727	chr1	26875746	27135746	260000
chr1_inv_103	NC1	0.0	982	0.0	0.0	chr1	27135746	27395746	260000
chr1_inv_104	NC1	1.0	982	0.10183299389002036	0.003912667871846435	chr1	27395746	27655746	260000
chr1_inv_105	NC1	0.0	982	0.0	0.0	chr1	27655746	27915746	260000
chr1_inv_106	NC1	1.0	982	0.10183299389002036	0.003912667871846435	chr1	27915746	28175746	260000
chr1_inv_107	NC1	0.0	982	0.0	0.0	chr1	28175746	28435746	260000
chr1_inv_108	NC1	2.0	982	0.20366598778004072	0.007817375079357664	chr1	28435746	28695746	260000
chr1_inv_109	NC1	1.0	982	0.10183299389002036	0.003912667871846435	chr1	28695746	28955746	260000
chr1_inv_11	NC1	20.0	982	2.0366598778004072	0.07675913678742002	chr1	3215746	3475746	260000
chr1_inv_110	NC1	0.0	982	0.0	0.0	chr1	28955746	29215746	260000
chr1_inv_111	NC1	0.0	982	0.0	0.0	chr1	29215746	29475746	260000
chr1_inv_112	NC1	1.0	982	0.10183299389002036	0.003912667871846435	chr1	29475746	29735746	260000
chr1_inv_113	NC1	2.0	982	0.20366598778004072	0.007817375079357664	chr1	29735746	29995746	260000
chr1_inv_114	NC1	3.0	982	0.30549898167006106	0.01171413781920013	chr1	29995746	30255746	260000
chr1_inv_115	NC1	1.0	982	0.10183299389002036	0.003912667871846435	chr1	30255746	30515746	260000
chr1_inv_116	NC1	1.0	982	0.10183299389002036	0.003912667871846435	chr1	30515746	30775746	260000
chr1_inv_117	NC1	4.0	982	0.40733197556008144	0.015602972255086727	chr1	30775746	31035746	260000
chr1_inv_118	NC1	0.0	982	0.0	0.0	chr1	31035746	31295746	260000
chr1_inv_119	NC1	3.0	982	0.30549898167006106	0.01171413781920013	chr1	31295746	31555746	260000
chr1_inv_12	NC1	16.0	982	1.6293279022403258	0.06165641667890367	chr1	3475746	3735746	260000
chr1_inv_120	NC1	0.0	982	0.0	0.0	chr1	31555746	31815746	260000
chr1_inv_121	NC1	1.0	982	0.10183299389002036	0.003912667871846435	chr1	31815746	32075746	260000
chr1_inv_122	NC1	1.0	982	0.10183299389002036	0.003912667871846435	chr1	32075746	32335746	260000
