idWin	ind	overlapScore	samples	cM	cM.Mb	chrWin	startWin	endWin	winsize
chr1_inv_1	NC1	5.0	982	0.5091649694501018	0.012664531436598764	chr1	615746	1015746	400000
chr1_inv_10	NC1	9.0	982	0.9164969450101833	0.022703709149438228	chr1	4215746	4615746	400000
chr1_inv_100	NC1	2.0	982	0.20366598778004072	0.0050812938015824816	chr1	40215746	40615746	400000
chr1_inv_101	NC1	1.0	982	0.10183299389002036	0.0025432341167001826	chr1	40615746	41015746	400000
chr1_inv_102	NC1	1.0	982	0.10183299389002036	0.0025432341167001826	chr1	41015746	41415746	400000
chr1_inv_103	NC1	3.0	982	0.30549898167006106	0.007614189582480085	chr1	41415746	41815746	400000
chr1_inv_104	NC1	3.0	982	0.30549898167006106	0.007614189582480085	chr1	41815746	42215746	400000
chr1_inv_105	NC1	0.0	982	0.0	0.0	chr1	42215746	42615746	400000
chr1_inv_106	NC1	1.0	982	0.10183299389002036	0.0025432341167001826	chr1	42615746	43015746	400000
chr1_inv_107	NC1	1.0	982	0.10183299389002036	0.0025432341167001826	chr1	43015746	43415746	400000
chr1_inv_108	NC1	2.0	982	0.20366598778004072	0.0050812938015824816	chr1	43415746	43815746	400000
chr1_inv_109	NC1	5.0	982	0.5091649694501018	0.012664531436598764	chr1	43815746	44215746	400000
chr1_inv_11	NC1	7.0	982	0.7128309572301426	0.017694343474110308	chr1	4615746	5015746	400000
chr1_inv_110	NC1	0.0	982	0.0	0.0	chr1	44215746	44615746	400000
chr1_inv_111	NC1	2.0	982	0.20366598778004072	0.0050812938015824816	chr1	44615746	45015746	400000
chr1_inv_112	NC1	0.0	982	0.0	0.0	chr1	45015746	45415746	400000
chr1_inv_113	NC1	1.0	982	0.10183299389002036	0.0025432341167001826	chr1	45415746	45815746	400000
chr1_inv_114	NC1	0.0	982	0.0	0.0	chr1	45815746	46215746	400000
chr1_inv_115	NC1	4.0	982	0.40733197556008144	0.010141931965806372	chr1	46215746	46615746	400000
chr1_inv_116	NC1	0.0	982	0.0	0.0	chr1	46615746	47015746	400000
chr1_inv_117	NC1	2.0	982	0.20366598778004072	0.0050812938015824816	chr1	47015746	47415746	400000
chr1_inv_118	NC1	5.0	982	0.5091649694501018	0.012664531436598764	chr1	47415746	47815746	400000
chr1_inv_119	NC1	4.0	982	0.40733197556008144	0.010141931965806372	chr1	47815746	48215746	400000
chr1_inv_12	NC1	15.0	982	1.5274949083503055	0.03760995746615162	chr1	5015746	5415746	400000
chr1_inv_120	NC1	4.0	982	0.40733197556008144	0.010141931965806372	chr1	48215746	48615746	400000
chr1_inv_121	NC1	3.0	982	0.30549898167006106	0.007614189582480085	chr1	48615746	49015746	400000
chr1_inv_122	NC1	0.0	982	0.0	0.0	chr1	49015746	49415746	400000
chr1_inv_123	NC1	1.0	982	0.10183299389002036	0.0025432341167001826	chr1	49415746	49815746	400000
chr1_inv_124	NC1	1.0	982	0.10183299389002036	0.0025432341167001826	chr1	49815746	50215746	400000
chr1_inv_125	NC1	2.0	982	0.20366598778004072	0.0050812938015824816	chr1	50215746	50615746	400000
chr1_inv_126	NC1	0.0	982	0.0	0.0	chr1	50615746	51015746	400000
chr1_inv_127	NC1	2.0	982	0.20366598778004072	0.0050812938015824816	chr1	51015746	51415746	400000
chr1_inv_128	NC1	6.0	982	0.6109979633401221	0.015181998458561746	chr1	51415746	51815746	400000
chr1_inv_129	NC1	0.0	982	0.0	0.0	chr1	51815746	52215746	400000
chr1_inv_13	NC1	10.0	982	1.0183299389002036	0.025200750587990733	chr1	5415746	5815746	400000
chr1_inv_130	NC1	1.0	982	0.10183299389002036	0.0025432341167001826	chr1	52215746	52615746	400000
chr1_inv_131	NC1	3.0	982	0.30549898167006106	0.007614189582480085	chr1	52615746	53015746	400000
chr1_inv_132	NC1	3.0	982	0.30549898167006106	0.007614189582480085	chr1	53015746	53415746	400000
chr1_inv_133	NC1	2.0	982	0.20366598778004072	0.0050812938015824816	chr1	53415746	53815746	400000
chr1_inv_134	NC1	2.0	982	0.20366598778004072	0.0050812938015824816	chr1	53815746	54215746	400000
chr1_inv_135	NC1	9.0	982	0.9164969450101833	0.022703709149438228	chr1	54215746	54615746	400000
chr1_inv_136	NC1	4.0	982	0.40733197556008144	0.010141931965806372	chr1	54615746	55015746	400000
chr1_inv_137	NC1	3.0	982	0.30549898167006106	0.007614189582480085	chr1	55015746	55415746	400000
chr1_inv_138	NC1	2.0	982	0.20366598778004072	0.0050812938015824816	chr1	55415746	55815746	400000
chr1_inv_139	NC1	1.0	982	0.10183299389002036	0.0025432341167001826	chr1	55815746	56215746	400000
chr1_inv_14	NC1	4.0	982	0.40733197556008144	0.010141931965806372	chr1	5815746	6215746	400000
chr1_inv_140	NC1	10.0	982	1.0183299389002036	0.025200750587990733	chr1	56215746	56615746	400000
chr1_inv_141	NC1	9.0	982	0.9164969450101833	0.022703709149438228	chr1	56615746	57015746	400000
chr1_inv_142	NC1	5.0	982	0.5091649694501018	0.012664531436598764	chr1	57015746	57415746	400000
chr1_inv_143	NC1	2.0	982	0.20366598778004072	0.0050812938015824816	chr1	57415746	57815746	400000
chr1_inv_144	NC1	7.0	982	0.7128309572301426	0.017694343474110308	chr1	57815746	58215746	400000
