idWin	ind	overlapScore	samples	cM	cM.Mb	chrWin	startWin	endWin	winsize
chr1_inv_1	NC1	0.0	982	0.0	0.0	chr1	615746	665746	50000
chr1_inv_10	NC1	2.0	982	0.20366598778004072	0.04065035041265985	chr1	1065746	1115746	50000
chr1_inv_100	NC1	4.0	982	0.40733197556008144	0.08113545572645098	chr1	5565746	5615746	50000
chr1_inv_1000	NC1	0.0	982	0.0	0.0	chr1	50565746	50615746	50000
chr1_inv_1001	NC1	0.0	982	0.0	0.0	chr1	50615746	50665746	50000
chr1_inv_1002	NC1	0.0	982	0.0	0.0	chr1	50665746	50715746	50000
chr1_inv_1003	NC1	0.0	982	0.0	0.0	chr1	50715746	50765746	50000
chr1_inv_1004	NC1	0.0	982	0.0	0.0	chr1	50765746	50815746	50000
chr1_inv_1005	NC1	1.0	982	0.10183299389002036	0.02034587293360146	chr1	50815746	50865746	50000
chr1_inv_1006	NC1	0.0	982	0.0	0.0	chr1	50865746	50915746	50000
chr1_inv_1007	NC1	0.0	982	0.0	0.0	chr1	50915746	50965746	50000
chr1_inv_1008	NC1	0.0	982	0.0	0.0	chr1	50965746	51015746	50000
chr1_inv_1009	NC1	0.0	982	0.0	0.0	chr1	51015746	51065746	50000
chr1_inv_101	NC1	4.0	982	0.40733197556008144	0.08113545572645098	chr1	5615746	5665746	50000
chr1_inv_1010	NC1	0.0	982	0.0	0.0	chr1	51065746	51115746	50000
chr1_inv_1011	NC1	0.0	982	0.0	0.0	chr1	51115746	51165746	50000
chr1_inv_1012	NC1	0.0	982	0.0	0.0	chr1	51165746	51215746	50000
chr1_inv_1013	NC1	0.0	982	0.0	0.0	chr1	51215746	51265746	50000
chr1_inv_1014	NC1	2.0	982	0.20366598778004072	0.04065035041265985	chr1	51265746	51315746	50000
chr1_inv_1015	NC1	1.0	982	0.10183299389002036	0.02034587293360146	chr1	51315746	51365746	50000
chr1_inv_1016	NC1	0.0	982	0.0	0.0	chr1	51365746	51415746	50000
chr1_inv_1017	NC1	1.0	982	0.10183299389002036	0.02034587293360146	chr1	51415746	51465746	50000
chr1_inv_1018	NC1	1.0	982	0.10183299389002036	0.02034587293360146	chr1	51465746	51515746	50000
chr1_inv_1019	NC1	1.0	982	0.10183299389002036	0.02034587293360146	chr1	51515746	51565746	50000
chr1_inv_102	NC1	1.0	982	0.10183299389002036	0.02034587293360146	chr1	5665746	5715746	50000
chr1_inv_1020	NC1	0.0	982	0.0	0.0	chr1	51565746	51615746	50000
chr1_inv_1021	NC1	0.0	982	0.0	0.0	chr1	51615746	51665746	50000
chr1_inv_1022	NC1	0.0	982	0.0	0.0	chr1	51665746	51715746	50000
chr1_inv_1023	NC1	0.0	982	0.0	0.0	chr1	51715746	51765746	50000
chr1_inv_1024	NC1	0.0	982	0.0	0.0	chr1	51765746	51815746	50000
chr1_inv_1025	NC1	0.0	982	0.0	0.0	chr1	51815746	51865746	50000
chr1_inv_1026	NC1	0.0	982	0.0	0.0	chr1	51865746	51915746	50000
chr1_inv_1027	NC1	0.0	982	0.0	0.0	chr1	51915746	51965746	50000
chr1_inv_1028	NC1	2.0	982	0.20366598778004072	0.04065035041265985	chr1	51965746	52015746	50000
