idWin	ind	overlapScore	samples	cM	cM.Mb	chrWin	startWin	endWin	winsize
chr1_inv_1	NC1	0.0	982	0.0	0.0	chr1	615746	675746	60000
chr1_inv_10	NC1	3.15982494389389	982	0.32177443420508045	0.05345687730779943	chr1	1155746	1215746	60000
chr1_inv_100	NC1	0.0	982	0.0	0.0	chr1	6555746	6615746	60000
chr1_inv_1000	NC1	0.040254407857660414	982	0.0040992268694155206	0.000683176472899653	chr1	60555746	60615746	60000
chr1_inv_1001	NC1	0.3331324475932777	982	0.03392387450033378	0.00565206146833086	chr1	60615746	60675746	60000
chr1_inv_1002	NC1	1.1260224229515177	982	0.11466623451644783	0.01908914191948071	chr1	60675746	60735746	60000
chr1_inv_1003	NC1	0.30330961876217577	982	0.030886926554193055	0.005146231415996868	chr1	60735746	60795746	60000
chr1_inv_1004	NC1	0.30330961876217577	982	0.030886926554193055	0.005146231415996868	chr1	60795746	60855746	60000
chr1_inv_1005	NC1	0.22758826763202264	982	0.023175994667212083	0.003861770704953934	chr1	60855746	60915746	60000
chr1_inv_1006	NC1	0.338541083563735	982	0.0344746520940667	0.005743794968128084	chr1	60915746	60975746	60000
chr1_inv_1007	NC1	0.35186377804206337	982	0.035831341959476924	0.005969751029191728	chr1	60975746	61035746	60000
chr1_inv_1008	NC1	0.35186377804206337	982	0.035831341959476924	0.005969751029191728	chr1	61035746	61095746	60000
chr1_inv_1009	NC1	0.40175243778742026	982	0.04091165354250715	0.006815820078785266	chr1	61095746	61155746	60000
chr1_inv_101	NC1	0.09649616879801529	982	0.009826493767618665	0.0016375880385120316	chr1	6615746	6675746	60000
chr1_inv_1010	NC1	0.5961982422605	982	0.06071265196135438	0.010112634435828957	chr1	61155746	61215746	60000
chr1_inv_1011	NC1	0.74785110909733	982	0.07615591742335336	0.01268299160335218	chr1	61215746	61275746	60000
chr1_inv_1012	NC1	0.74785110909733	982	0.07615591742335336	0.01268299160335218	chr1	61275746	61335746	60000
chr1_inv_1013	NC1	0.74785110909733	982	0.07615591742335336	0.01268299160335218	chr1	61335746	61395746	60000
chr1_inv_1014	NC1	0.6795524458829637	982	0.06920086006954825	0.01152549909399688	chr1	61395746	61455746	60000
chr1_inv_1015	NC1	0.31014392307413485	982	0.03158288422343532	0.005262151922927338	chr1	61455746	61515746	60000
chr1_inv_1016	NC1	0.15388631364086122	982	0.015670704036747578	0.0026113747639379867	chr1	61515746	61575746	60000
