idWin	ind	overlapScore	samples	cM	cM.Mb	chrWin	startWin	endWin	winsize
chr1_inv_1	NC1	0.0	982	0.0	0.0	chr1	615746	695746	80000
chr1_inv_10	NC1	1.0	982	0.10183299389002036	0.012716170583500913	chr1	1335746	1415746	80000
chr1_inv_100	NC1	0.0	982	0.0	0.0	chr1	8535746	8615746	80000
chr1_inv_1000	NC1	0.0	982	0.0	0.0	chr1	80535746	80615746	80000
chr1_inv_1001	NC1	0.0	982	0.0	0.0	chr1	80615746	80695746	80000
chr1_inv_1002	NC1	0.0	982	0.0	0.0	chr1	80695746	80775746	80000
chr1_inv_1003	NC1	0.0	982	0.0	0.0	chr1	80775746	80855746	80000
chr1_inv_1004	NC1	0.0	982	0.0	0.0	chr1	80855746	80935746	80000
chr1_inv_1005	NC1	0.0	982	0.0	0.0	chr1	80935746	81015746	80000
chr1_inv_1006	NC1	0.0	982	0.0	0.0	chr1	81015746	81095746	80000
chr1_inv_1007	NC1	3.0	982	0.30549898167006106	0.03807094791240043	chr1	81095746	81175746	80000
chr1_inv_1008	NC1	0.0	982	0.0	0.0	chr1	81175746	81255746	80000
chr1_inv_1009	NC1	1.0	982	0.10183299389002036	0.012716170583500913	chr1	81255746	81335746	80000
chr1_inv_101	NC1	0.0	982	0.0	0.0	chr1	8615746	8695746	80000
chr1_inv_1010	NC1	1.0	982	0.10183299389002036	0.012716170583500913	chr1	81335746	81415746	80000
chr1_inv_1011	NC1	0.0	982	0.0	0.0	chr1	81415746	81495746	80000
chr1_inv_1012	NC1	0.0	982	0.0	0.0	chr1	81495746	81575746	80000
chr1_inv_1013	NC1	0.0	982	0.0	0.0	chr1	81575746	81655746	80000
chr1_inv_1014	NC1	2.0	982	0.20366598778004072	0.025406469007912408	chr1	81655746	81735746	80000
chr1_inv_1015	NC1	3.0	982	0.30549898167006106	0.03807094791240043	chr1	81735746	81815746	80000
chr1_inv_1016	NC1	2.0	982	0.20366598778004072	0.025406469007912408	chr1	81815746	81895746	80000
chr1_inv_1017	NC1	0.0	982	0.0	0.0	chr1	81895746	81975746	80000
chr1_inv_1018	NC1	0.0	982	0.0	0.0	chr1	81975746	82055746	80000
chr1_inv_1019	NC1	1.0	982	0.10183299389002036	0.012716170583500913	chr1	82055746	82135746	80000
chr1_inv_102	NC1	0.0	982	0.0	0.0	chr1	8695746	8775746	80000
chr1_inv_1020	NC1	0.0	982	0.0	0.0	chr1	82135746	82215746	80000
chr1_inv_1021	NC1	0.0	982	0.0	0.0	chr1	82215746	82295746	80000
chr1_inv_1022	NC1	0.0	982	0.0	0.0	chr1	82295746	82375746	80000
chr1_inv_1023	NC1	0.0	982	0.0	0.0	chr1	82375746	82455746	80000
chr1_inv_1024	NC1	2.0	982	0.20366598778004072	0.025406469007912408	chr1	82455746	82535746	80000
chr1_inv_1025	NC1	2.0	982	0.20366598778004072	0.025406469007912408	chr1	82535746	82615746	80000
chr1_inv_1026	NC1	0.0	982	0.0	0.0	chr1	82615746	82695746	80000
chr1_inv_1027	NC1	1.0	982	0.10183299389002036	0.012716170583500913	chr1	82695746	82775746	80000
chr1_inv_1028	NC1	0.0	982	0.0	0.0	chr1	82775746	82855746	80000
chr1_inv_1029	NC1	0.0	982	0.0	0.0	chr1	82855746	82935746	80000
chr1_inv_103	NC1	0.0	982	0.0	0.0	chr1	8775746	8855746	80000
chr1_inv_1030	NC1	1.0	982	0.10183299389002036	0.012716170583500913	chr1	82935746	83015746	80000
chr1_inv_1031	NC1	0.0	982	0.0	0.0	chr1	83015746	83095746	80000
chr1_inv_1032	NC1	1.0	982	0.10183299389002036	0.012716170583500913	chr1	83095746	83175746	80000
chr1_inv_1033	NC1	0.0	982	0.0	0.0	chr1	83175746	83255746	80000
chr1_inv_1034	NC1	0.0	982	0.0	0.0	chr1	83255746	83335746	80000
chr1_inv_1035	NC1	0.0	982	0.0	0.0	chr1	83335746	83415746	80000
chr1_inv_1036	NC1	0.0	982	0.0	0.0	chr1	83415746	83495746	80000
chr1_inv_1037	NC1	0.0	982	0.0	0.0	chr1	83495746	83575746	80000
chr1_inv_1038	NC1	1.0	982	0.10183299389002036	0.012716170583500913	chr1	83575746	83655746	80000
chr1_inv_1039	NC1	0.0	982	0.0	0.0	chr1	83655746	83735746	80000
chr1_inv_104	NC1	1.0	982	0.10183299389002036	0.012716170583500913	chr1	8855746	8935746	80000
chr1_inv_1040	NC1	2.0	982	0.20366598778004072	0.025406469007912408	chr1	83735746	83815746	80000
chr1_inv_1041	NC1	0.0	982	0.0	0.0	chr1	83815746	83895746	80000
chr1_inv_1042	NC1	0.0	982	0.0	0.0	chr1	83895746	83975746	80000
chr1_inv_1043	NC1	0.0	982	0.0	0.0	chr1	83975746	84055746	80000
chr1_inv_1044	NC1	0.0	982	0.0	0.0	chr1	84055746	84135746	80000
chr1_inv_1045	NC1	1.0	982	0.10183299389002036	0.012716170583500913	chr1	84135746	84215746	80000
chr1_inv_1046	NC1	2.0	982	0.20366598778004072	0.025406469007912408	chr1	84215746	84295746	80000
chr1_inv_1047	NC1	0.0	982	0.0	0.0	chr1	84295746	84375746	80000
chr1_inv_1048	NC1	1.0	982	0.10183299389002036	0.012716170583500913	chr1	84375746	84455746	80000
chr1_inv_1049	NC1	0.0	982	0.0	0.0	chr1	84455746	84535746	80000
chr1_inv_105	NC1	3.0	982	0.30549898167006106	0.03807094791240043	chr1	8935746	9015746	80000
chr1_inv_1050	NC1	0.0	982	0.0	0.0	chr1	84535746	84615746	80000
chr1_inv_1051	NC1	2.0	982	0.20366598778004072	0.025406469007912408	chr1	84615746	84695746	80000
chr1_inv_1052	NC1	0.0	982	0.0	0.0	chr1	84695746	84775746	80000
chr1_inv_1053	NC1	0.0	982	0.0	0.0	chr1	84775746	84855746	80000
chr1_inv_1054	NC1	6.0	982	0.6109979633401221	0.07590999229280873	chr1	84855746	84935746	80000
chr1_inv_1055	NC1	1.0	982	0.10183299389002036	0.012716170583500913	chr1	84935746	85015746	80000
chr1_inv_1056	NC1	1.0	982	0.10183299389002036	0.012716170583500913	chr1	85015746	85095746	80000
chr1_inv_1057	NC1	0.0	982	0.0	0.0	chr1	85095746	85175746	80000
chr1_inv_1058	NC1	0.0	982	0.0	0.0	chr1	85175746	85255746	80000
