idWin	ind	overlapScore	samples	cM	cM.Mb	chrWin	startWin	endWin	winsize
chr1_inv_1	NC1	0.0	982	0.0	0.0	chr1	615746	735746	120000
chr1_inv_10	NC1	5.191559725923553	982	0.528672069849649	0.043823912750684535	chr1	1695746	1815746	120000
chr1_inv_100	NC1	1.9200180879627586	982	0.1955211902202402	0.016261616889540198	chr1	12495746	12615746	120000
chr1_inv_1000	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	120495746	120615746	120000
chr1_inv_1001	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	120615746	120735746	120000
chr1_inv_1002	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	120735746	120855746	120000
chr1_inv_1003	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	120855746	120975746	120000
chr1_inv_1004	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	120975746	121095746	120000
chr1_inv_1005	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	121095746	121215746	120000
chr1_inv_1006	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	121215746	121335746	120000
chr1_inv_1007	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	121335746	121455746	120000
chr1_inv_1008	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	121455746	121575746	120000
chr1_inv_1009	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	121575746	121695746	120000
chr1_inv_101	NC1	1.4579047927986646	982	0.14846280985729782	0.012353551315803329	chr1	12615746	12735746	120000
chr1_inv_1010	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	121695746	121815746	120000
chr1_inv_1011	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	121815746	121935746	120000
chr1_inv_1012	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	121935746	122055746	120000
chr1_inv_1013	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	122055746	122175746	120000
chr1_inv_1014	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	122175746	122295746	120000
chr1_inv_1015	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	122295746	122415746	120000
chr1_inv_1016	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	122415746	122535746	120000
chr1_inv_1017	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	122535746	122655746	120000
chr1_inv_1018	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	122655746	122775746	120000
chr1_inv_1019	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	122775746	122895746	120000
chr1_inv_102	NC1	0.6741955880169567	982	0.06865535519520943	0.005717353431991997	chr1	12735746	12855746	120000
chr1_inv_1020	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	122895746	123015746	120000
chr1_inv_1021	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	123015746	123135746	120000
chr1_inv_1022	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	123135746	123255746	120000
chr1_inv_1023	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	123255746	123375746	120000
chr1_inv_1024	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	123375746	123495746	120000
chr1_inv_1025	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	123495746	123615746	120000
chr1_inv_1026	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	123615746	123735746	120000
chr1_inv_1027	NC1	0.016438077495667655	982	0.0016739386451800056	0.0001394925520657268	chr1	123735746	123855746	120000
