idWin	ind	overlapScore	samples	cM	cM.Mb	chrWin	startWin	endWin	winsize
chr1_inv_1	NC1	0.0	982	0.0	0.0	chr1	615746	825746	210000
chr1_inv_10	NC1	0.0	982	0.0	0.0	chr1	2505746	2715746	210000
chr1_inv_100	NC1	1.0	982	0.10183299389002036	0.0048442554603813	chr1	21405746	21615746	210000
chr1_inv_1000	NC1	2.0	982	0.20366598778004072	0.009678654860157107	chr1	210405746	210615746	210000
chr1_inv_1001	NC1	1.0	982	0.10183299389002036	0.0048442554603813	chr1	210615746	210825746	210000
chr1_inv_1002	NC1	1.0	982	0.10183299389002036	0.0048442554603813	chr1	210825746	211035746	210000
chr1_inv_1003	NC1	0.0	982	0.0	0.0	chr1	211035746	211245746	210000
chr1_inv_1004	NC1	3.0	982	0.30549898167006106	0.01450321825234302	chr1	211245746	211455746	210000
chr1_inv_1005	NC1	1.0	982	0.10183299389002036	0.0048442554603813	chr1	211455746	211665746	210000
chr1_inv_1006	NC1	0.0	982	0.0	0.0	chr1	211665746	211875746	210000
chr1_inv_1007	NC1	0.0	982	0.0	0.0	chr1	211875746	212085746	210000
chr1_inv_1008	NC1	1.0	982	0.10183299389002036	0.0048442554603813	chr1	212085746	212295746	210000
chr1_inv_1009	NC1	2.0	982	0.20366598778004072	0.009678654860157107	chr1	212295746	212505746	210000
chr1_inv_101	NC1	3.0	982	0.30549898167006106	0.01450321825234302	chr1	21615746	21825746	210000
chr1_inv_1010	NC1	1.0	982	0.10183299389002036	0.0048442554603813	chr1	212505746	212715746	210000
chr1_inv_1011	NC1	1.0	982	0.10183299389002036	0.0048442554603813	chr1	212715746	212925746	210000
chr1_inv_1012	NC1	1.0	982	0.10183299389002036	0.0048442554603813	chr1	212925746	213135746	210000
chr1_inv_1013	NC1	0.0	982	0.0	0.0	chr1	213135746	213345746	210000
chr1_inv_1014	NC1	2.0	982	0.20366598778004072	0.009678654860157107	chr1	213345746	213555746	210000
chr1_inv_1015	NC1	5.0	982	0.5091649694501018	0.024122917022092884	chr1	213555746	213765746	210000
chr1_inv_1016	NC1	0.0	982	0.0	0.0	chr1	213765746	213975746	210000
chr1_inv_1017	NC1	3.0	982	0.30549898167006106	0.01450321825234302	chr1	213975746	214185746	210000
chr1_inv_1018	NC1	2.0	982	0.20366598778004072	0.009678654860157107	chr1	214185746	214395746	210000
chr1_inv_1019	NC1	2.0	982	0.20366598778004072	0.009678654860157107	chr1	214395746	214605746	210000
chr1_inv_102	NC1	0.0	982	0.0	0.0	chr1	21825746	22035746	210000
chr1_inv_1020	NC1	1.0	982	0.10183299389002036	0.0048442554603813	chr1	214605746	214815746	210000
chr1_inv_1021	NC1	3.0	982	0.30549898167006106	0.01450321825234302	chr1	214815746	215025746	210000
chr1_inv_1022	NC1	2.0	982	0.20366598778004072	0.009678654860157107	chr1	215025746	215235746	210000
chr1_inv_1023	NC1	0.0	982	0.0	0.0	chr1	215235746	215445746	210000
chr1_inv_1024	NC1	0.0	982	0.0	0.0	chr1	215445746	215655746	210000
