idWin	ind	overlapScore	samples	cM	cM.Mb	chrWin	startWin	endWin	winsize
chr1_inv_1	NC1	0.0	982	0.0	0.0	chr1	615746	915746	300000
chr1_inv_10	NC1	18.0	982	1.8329938900203666	0.059993402095416815	chr1	3315746	3615746	300000
chr1_inv_100	NC1	1.0	982	0.10183299389002036	0.00339097882226691	chr1	30315746	30615746	300000
chr1_inv_101	NC1	3.0	982	0.30549898167006106	0.010152252776640114	chr1	30615746	30915746	300000
chr1_inv_102	NC1	1.0	982	0.10183299389002036	0.00339097882226691	chr1	30915746	31215746	300000
chr1_inv_103	NC1	1.0	982	0.10183299389002036	0.00339097882226691	chr1	31215746	31515746	300000
chr1_inv_104	NC1	2.0	982	0.20366598778004072	0.006775058402109976	chr1	31515746	31815746	300000
chr1_inv_105	NC1	0.0	982	0.0	0.0	chr1	31815746	32115746	300000
chr1_inv_106	NC1	0.0	982	0.0	0.0	chr1	32115746	32415746	300000
chr1_inv_107	NC1	2.0	982	0.20366598778004072	0.006775058402109976	chr1	32415746	32715746	300000
chr1_inv_108	NC1	1.0	982	0.10183299389002036	0.00339097882226691	chr1	32715746	33015746	300000
chr1_inv_109	NC1	1.0	982	0.10183299389002036	0.00339097882226691	chr1	33015746	33315746	300000
chr1_inv_11	NC1	25.0	982	2.5458248472505094	0.08273662497061185	chr1	3615746	3915746	300000
chr1_inv_110	NC1	2.0	982	0.20366598778004072	0.006775058402109976	chr1	33315746	33615746	300000
chr1_inv_111	NC1	2.0	982	0.20366598778004072	0.006775058402109976	chr1	33615746	33915746	300000
chr1_inv_112	NC1	3.0	982	0.30549898167006106	0.010152252776640114	chr1	33915746	34215746	300000
chr1_inv_113	NC1	2.0	982	0.20366598778004072	0.006775058402109976	chr1	34215746	34515746	300000
chr1_inv_114	NC1	2.0	982	0.20366598778004072	0.006775058402109976	chr1	34515746	34815746	300000
chr1_inv_115	NC1	1.0	982	0.10183299389002036	0.00339097882226691	chr1	34815746	35115746	300000
chr1_inv_116	NC1	2.0	982	0.20366598778004072	0.006775058402109976	chr1	35115746	35415746	300000
chr1_inv_117	NC1	3.0	982	0.30549898167006106	0.010152252776640114	chr1	35415746	35715746	300000
chr1_inv_118	NC1	0.0	982	0.0	0.0	chr1	35715746	36015746	300000
chr1_inv_119	NC1	0.0	982	0.0	0.0	chr1	36015746	36315746	300000
chr1_inv_12	NC1	16.0	982	1.6293279022403258	0.05343556112171651	chr1	3915746	4215746	300000
chr1_inv_120	NC1	1.0	982	0.10183299389002036	0.00339097882226691	chr1	36315746	36615746	300000
chr1_inv_121	NC1	1.0	982	0.10183299389002036	0.00339097882226691	chr1	36615746	36915746	300000
chr1_inv_122	NC1	3.0	982	0.30549898167006106	0.010152252776640114	chr1	36915746	37215746	300000
chr1_inv_123	NC1	4.0	982	0.40733197556008144	0.013522575954408497	chr1	37215746	37515746	300000
chr1_inv_124	NC1	1.0	982	0.10183299389002036	0.00339097882226691	chr1	37515746	37815746	300000
chr1_inv_125	NC1	4.0	982	0.40733197556008144	0.013522575954408497	chr1	37815746	38115746	300000
