idWin	ind	overlapScore	samples	cM	cM.Mb	chrWin	startWin	endWin	winsize
chr1_inv_1	NC1	0.0	982	0.0	0.0	chr1	615746	905746	290000
chr1_inv_10	NC1	20.0	982	2.0366598778004072	0.0688185364301007	chr1	3225746	3515746	290000
chr1_inv_100	NC1	0.0	982	0.0	0.0	chr1	29325746	29615746	290000
chr1_inv_101	NC1	2.0	982	0.20366598778004072	0.007008681105631008	chr1	29615746	29905746	290000
chr1_inv_102	NC1	4.0	982	0.40733197556008144	0.013988871676974306	chr1	29905746	30195746	290000
chr1_inv_103	NC1	1.0	982	0.10183299389002036	0.0035079091264830103	chr1	30195746	30485746	290000
chr1_inv_104	NC1	1.0	982	0.10183299389002036	0.0035079091264830103	chr1	30485746	30775746	290000
chr1_inv_105	NC1	3.0	982	0.30549898167006106	0.010502330458593221	chr1	30775746	31065746	290000
chr1_inv_106	NC1	1.0	982	0.10183299389002036	0.0035079091264830103	chr1	31065746	31355746	290000
chr1_inv_107	NC1	1.0	982	0.10183299389002036	0.0035079091264830103	chr1	31355746	31645746	290000
chr1_inv_108	NC1	1.0	982	0.10183299389002036	0.0035079091264830103	chr1	31645746	31935746	290000
chr1_inv_109	NC1	0.0	982	0.0	0.0	chr1	31935746	32225746	290000
chr1_inv_11	NC1	19.0	982	1.9348268839103868	0.0654437783835464	chr1	3515746	3805746	290000
chr1_inv_110	NC1	2.0	982	0.20366598778004072	0.007008681105631008	chr1	32225746	32515746	290000
chr1_inv_111	NC1	2.0	982	0.20366598778004072	0.007008681105631008	chr1	32515746	32805746	290000
chr1_inv_112	NC1	0.0	982	0.0	0.0	chr1	32805746	33095746	290000
chr1_inv_113	NC1	0.0	982	0.0	0.0	chr1	33095746	33385746	290000
chr1_inv_114	NC1	2.0	982	0.20366598778004072	0.007008681105631008	chr1	33385746	33675746	290000
chr1_inv_115	NC1	4.0	982	0.40733197556008144	0.013988871676974306	chr1	33675746	33965746	290000
chr1_inv_116	NC1	1.0	982	0.10183299389002036	0.0035079091264830103	chr1	33965746	34255746	290000
chr1_inv_117	NC1	2.0	982	0.20366598778004072	0.007008681105631008	chr1	34255746	34545746	290000
chr1_inv_118	NC1	2.0	982	0.20366598778004072	0.007008681105631008	chr1	34545746	34835746	290000
chr1_inv_119	NC1	1.0	982	0.10183299389002036	0.0035079091264830103	chr1	34835746	35125746	290000
chr1_inv_12	NC1	29.0	982	2.9531568228105907	0.09888404849771833	chr1	3805746	4095746	290000
chr1_inv_120	NC1	3.0	982	0.30549898167006106	0.010502330458593221	chr1	35125746	35415746	290000
chr1_inv_121	NC1	1.0	982	0.10183299389002036	0.0035079091264830103	chr1	35415746	35705746	290000
chr1_inv_122	NC1	0.0	982	0.0	0.0	chr1	35705746	35995746	290000
chr1_inv_123	NC1	0.0	982	0.0	0.0	chr1	35995746	36285746	290000
chr1_inv_124	NC1	2.0	982	0.20366598778004072	0.007008681105631008	chr1	36285746	36575746	290000
chr1_inv_125	NC1	0.0	982	0.0	0.0	chr1	36575746	36865746	290000
chr1_inv_126	NC1	4.0	982	0.40733197556008144	0.013988871676974306	chr1	36865746	37155746	290000
chr1_inv_127	NC1	2.0	982	0.20366598778004072	0.007008681105631008	chr1	37155746	37445746	290000
chr1_inv_128	NC1	3.0	982	0.30549898167006106	0.010502330458593221	chr1	37445746	37735746	290000
chr1_inv_129	NC1	1.0	982	0.10183299389002036	0.0035079091264830103	chr1	37735746	38025746	290000
chr1_inv_13	NC1	5.0	982	0.5091649694501018	0.017468319222894844	chr1	4095746	4385746	290000
chr1_inv_130	NC1	6.0	982	0.6109979633401221	0.020940687529050685	chr1	38025746	38315746	290000
chr1_inv_131	NC1	4.0	982	0.40733197556008144	0.013988871676974306	chr1	38315746	38605746	290000
chr1_inv_132	NC1	3.0	982	0.30549898167006106	0.010502330458593221	chr1	38605746	38895746	290000
chr1_inv_133	NC1	2.0	982	0.20366598778004072	0.007008681105631008	chr1	38895746	39185746	290000
chr1_inv_134	NC1	0.0	982	0.0	0.0	chr1	39185746	39475746	290000
chr1_inv_135	NC1	0.0	982	0.0	0.0	chr1	39475746	39765746	290000
chr1_inv_136	NC1	4.0	982	0.40733197556008144	0.013988871676974306	chr1	39765746	40055746	290000
chr1_inv_137	NC1	1.0	982	0.10183299389002036	0.0035079091264830103	chr1	40055746	40345746	290000
chr1_inv_138	NC1	3.0	982	0.30549898167006106	0.010502330458593221	chr1	40345746	40635746	290000
chr1_inv_139	NC1	2.0	982	0.20366598778004072	0.007008681105631008	chr1	40635746	40925746	290000
chr1_inv_14	NC1	6.0	982	0.6109979633401221	0.020940687529050685	chr1	4385746	4675746	290000
chr1_inv_140	NC1	2.0	982	0.20366598778004072	0.007008681105631008	chr1	40925746	41215746	290000
chr1_inv_141	NC1	1.0	982	0.10183299389002036	0.0035079091264830103	chr1	41215746	41505746	290000
chr1_inv_142	NC1	2.0	982	0.20366598778004072	0.007008681105631008	chr1	41505746	41795746	290000
chr1_inv_143	NC1	2.0	982	0.20366598778004072	0.007008681105631008	chr1	41795746	42085746	290000
chr1_inv_144	NC1	0.0	982	0.0	0.0	chr1	42085746	42375746	290000
chr1_inv_145	NC1	1.0	982	0.10183299389002036	0.0035079091264830103	chr1	42375746	42665746	290000
chr1_inv_146	NC1	0.0	982	0.0	0.0	chr1	42665746	42955746	290000
chr1_inv_147	NC1	2.0	982	0.20366598778004072	0.007008681105631008	chr1	42955746	43245746	290000
chr1_inv_148	NC1	1.0	982	0.10183299389002036	0.0035079091264830103	chr1	43245746	43535746	290000
chr1_inv_149	NC1	1.0	982	0.10183299389002036	0.0035079091264830103	chr1	43535746	43825746	290000
chr1_inv_15	NC1	5.0	982	0.5091649694501018	0.017468319222894844	chr1	4675746	4965746	290000
chr1_inv_150	NC1	4.0	982	0.40733197556008144	0.013988871676974306	chr1	43825746	44115746	290000
chr1_inv_151	NC1	2.0	982	0.20366598778004072	0.007008681105631008	chr1	44115746	44405746	290000
chr1_inv_152	NC1	0.0	982	0.0	0.0	chr1	44405746	44695746	290000
